A01nficha;A01uf_mor;localidade_mor;setor_distrito_mor;morador_id;index;idade_calculada;E02_1;E02_2;E02_3;E03;E03_1;E03_1_1;E03_2;E03_2_1;E04;E04_1;E04_1_1;E05;E06;E06_1;E07;E08;E08_1;E09;E10;E11;E12;E13;E14;E15_A;E15_B;E15_1;E16;E16_1;E17;E18;E19;E19_1;E20;E20_1;E21;E22;E22_1;F01;F02;F03_1;F03_2;F04;F05_1;F05_2;F05_3;F05_4;G01;G02;G03;G04;G05;G06;G06_1;G06_2;H01;H02;H03;H04_1;H04_2;H04_3;H04_4;H05_1;H05_2;H05_3;H05_4;H05_5;H05_6;H05_7;H05_8;H05_9;H05_10;H05_11;H06;H07;H08;H09;H10;H11;H12;H13;I01;I02;I03_1;I03_1_1;I03_1_1_r;I03_2;I03_2_1;I03_2_1_r;I04;I05;I05_1;I06;I07;I08;I09_1;I09_2;I09_3;I09_4;I09_5;I09_6;I09_7;I09_8;I09_9;I10;I13;I14;I15;I16;I18;I19;I20;I20_r;I21;I21_r;I22_1;I22_1_r;I22_2;I22_2_r;I23;renda_ind;renda_ind_r;infla_ipcadf_mor;id_genero;orientacao_sx;lgbtqiam;escolaridade;peso_mor;starttime;A01uf_dom;localidade_dom;setor_distrito_dom;A01ncriancas;A01npessoas13;A01npessoas;B01;B02;B02_1;B02_1_1;B02_2;B03;B04;B05;B06;B07;B08;B09;B10;B11;B12;B13;B13_1;B13_2;B13_3;B13_3_1_1;B13_3_1_2;B13_3_1_3;B13_3_1_4;B13_3_1_5;B13_3_1_88888;B14;B14_1;B14_1_1_1;B14_1_1_2;B14_1_1_3;B14_1_1_88888;B15;B15_1;B15_2;B15_3;B15_3_1_1;B15_3_1_2;B15_3_1_3;B15_3_1_88888;B16;B16_1;B16_2;B16_2_1_1;B16_2_1_2;B16_2_1_3;B16_2_1_4;B16_2_1_5;B16_2_1_88888;B17_1;B17_1_1;B17_2;B17_2_1;B17_2_2;B17_3;B17_4;B18_1;B18_2;B18_3;B19_1;B19_2;B19_3;B19_4;B19_5;B20;C01;C01_1;C02;C02_1;C03;C03_1;C04;C04_1;C05;C05_1_1;C05_1_2;C06_1;C06_2;C07_1;C07_2;C07_3;C07_4;C07_5;C07_6;C07_7;C07_8;C07_9;C07_10;C07_11;C07_12;C07_13;C08;C08_1;C09;C09_1;C09_2;C10_1;C10_2;C10_3;C10_4;C11;C11_1;C11_2;C11_3;C11_4;D15;D16_1;D16_2;D16_3;D16_4;D16_5;grupo_ped;UPT;criterio_brasil;arranjos;renda_domiciliar;renda_domiciliar_r;renda_domiciliar_pc;renda_domiciliar_pc_r;infla_ipcadf_dom;peso_dom;localidade
19939;52;5241;43;19939-3;3;16;2007-09-06;99999;99999;1;99999;99999;99999;99999;5;99999;99999;2;1;99999;1;2;99999;99999;4;4;4;4;4;76;53;7653;99999;99999;16;16;99999;99999;7652;5241;99999;2;99999;1;0;0;0;1;1;1;1;2;1;1;4;41;1;99999;99999;99999;1;1;99999;1;3;3;41;2;2;2;2;2;2;2;2;1;99999;9;1;4;8;99999;99999;99999;99999;99999;2;1;2;99999;99999;2;99999;99999;1;0;2;40;1;41;2;2;2;2;2;1;2;99999;6;1;3;99999;99999;99999;2;2;500;505,2180408;0;0;99999;99999;88888;99999;20;99999;99999;0,989671705;99999;99999;99999;2;166,5917152;2024-04-03 13:43:00;52;5241;43;0;3;3;1;1;2;99999;2;1;99999;99999;88888;1;2;2;6;3;2;1;2;1;2;99999;99999;99999;99999;99999;99999;1;2;99999;99999;99999;99999;1;2;2;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;1;4;1;2;2;1;2;1;2;2;1;1;1;2;2;1;2;99999;2;99999;1;3;99999;99999;1;88888;1;2;2;1;0;0;1;1;1;1;0;0;2;1;0;0;2;99999;2;99999;99999;41;41;41;41;1;0;2;0;0;2;99999;99999;99999;99999;99999;99999;99999;5;7;99999;99999;99999;99999;0.989671705310335;253.787500071735;5241
19954;52;5241;43;19954-1;1;21;99999;99999;21;1;1;99999;10;99999;1;2;99999;4;2;99999;2;1;19954-2;2;4;4;4;4;4;76;53;7653;99999;99999;21;21;99999;99999;7652;5241;99999;2;99999;1;0;1;0;1;2;1;2;2;2;99999;99999;99999;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999;2;99999;99999;1;88888;88888;40;1;41;2;2;1;2;2;2;2;99999;3;2;3;99999;99999;99999;2;2;2800;2872,136454;0;0;99999;99999;88888;99999;4;99999;99999;0,974884044;1;2;2;5;204,6578234;2024-01-12 16:22:00;52;5241;43;0;2;2;1;1;2;99999;2;3;99999;300;99999;1;1;2;4;1;1;1;2;1;2;99999;99999;99999;99999;99999;99999;1;2;99999;99999;99999;99999;1;2;2;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;1;5;1;1;4;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;99999;99999;99999;1;1;1;2;1;1;0;0;1;0;0;0;0;0;0;0;0;1;2;99999;2;99999;99999;41;41;41;41;1;0;1;0;0;2;99999;99999;99999;99999;99999;99999;99999;6;6;99999;99999;99999;99999;0.974884043502929;253.787500071735;5241
19954;52;5241;43;19954-2;2;23;2000-11-14;99999;99999;2;2;99999;8;99999;2;99999;99999;4;2;99999;2;1;19954-1;2;2;4;4;4;4;76;29;76290270;99999;99999;3;3;7629;76290475;7629;76290475;2;2;99999;1;0;1;0;1;2;1;2;2;1;1;1;41;2;2;99999;99999;1;1;99999;1;1;3;41;2;2;2;2;1;2;2;2;2;99999;5;2;5;3;99999;99999;99999;99999;99999;2;1;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;20;0;0;0,974884044;1;2;2;4;231,1836467;2024-01-12 16:22:00;52;5241;43;0;2;2;1;1;2;99999;2;3;99999;300;99999;1;1;2;4;1;1;1;2;1;2;99999;99999;99999;99999;99999;99999;1;2;99999;99999;99999;99999;1;2;2;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;1;5;1;1;4;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;99999;99999;99999;1;1;1;2;1;1;0;0;1;0;0;0;0;0;0;0;0;1;2;99999;2;99999;99999;41;41;41;41;1;0;1;0;0;2;99999;99999;99999;99999;99999;99999;99999;6;6;99999;99999;99999;99999;0.974884043502929;253.787500071735;5241
19955;52;5241;43;19955-1;1;50;1973-08-25;99999;99999;2;2;99999;8;99999;1;1;19955-2;4;1;99999;2;1;19955-2;1;3;4;4;4;4;76;29;76292820;99999;99999;10;10;7653;765303;7652;5241;2;2;99999;1;0;1;0;1;2;1;1;2;1;1;1;41;2;1;1;25;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;2;6;2;2;2;99999;99999;2;99999;99999;1;2;5;48;1;41;2;2;2;2;2;2;1;99999;7;1;7;99999;1;1;99999;1;88888;99999;0;0;99999;99999;88888;99999;20;99999;99999;0,982195674;1;2;2;2;107,6092576;2024-02-19 15:20:00;52;5241;43;1;2;3;1;1;2;99999;2;3;99999;1350;99999;1;1;1;6;1;3;1;2;1;2;99999;99999;99999;99999;99999;99999;1;2;99999;99999;99999;99999;1;2;2;2;99999;99999;99999;99999;1;2;1;1;0;0;0;0;0;1;5;1;2;4;1;1;2;1;1;1;2;2;2;1;2;1;1;2;99999;2;99999;99999;99999;1;1;1;2;2;1;1;0;1;1;0;1;0;0;1;0;0;1;2;99999;2;99999;99999;41;41;41;41;2;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;5;3;99999;99999;99999;99999;0.982195673829201;253.787500071735;5241
19955;52;5241;43;19955-2;2;32;99999;99999;32;1;1;99999;10;99999;2;99999;99999;4;1;99999;2;1;19955-1;1;4;4;4;4;4;76;29;76291130;99999;99999;10;10;7653;765303;7652;5241;1;1;7653;1;0;1;0;1;2;1;1;2;1;1;1;41;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;88888;99999;99999;1;1;2;99999;99999;2;99999;99999;1;2;0;48;1;41;2;2;2;2;2;2;1;99999;7;1;7;99999;2;2;99999;1;88888;99999;0;0;99999;99999;88888;99999;5;99999;99999;0,982195674;1;2;2;8;202,3018037;2024-02-19 15:20:00;52;5241;43;1;2;3;1;1;2;99999;2;3;99999;1350;99999;1;1;1;6;1;3;1;2;1;2;99999;99999;99999;99999;99999;99999;1;2;99999;99999;99999;99999;1;2;2;2;99999;99999;99999;99999;1;2;1;1;0;0;0;0;0;1;5;1;2;4;1;1;2;1;1;1;2;2;2;1;2;1;1;2;99999;2;99999;99999;99999;1;1;1;2;2;1;1;0;1;1;0;1;0;0;1;0;0;1;2;99999;2;99999;99999;41;41;41;41;2;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;5;3;99999;99999;99999;99999;0.982195673829201;253.787500071735;5241
19955;52;5241;43;19955-3;3;4;99999;99999;4;1;99999;99999;99999;99999;4;99999;99999;1;1;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;99999;99999;2;2;7653;765303;7653;765303;1;99999;99999;0;0;0;0;2;99999;99999;99999;99999;1;1;1;1;2;99999;99999;99999;99999;1;99999;1;1;2;41;2;2;2;2;1;2;2;2;2;99999;5;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;0;0;0,982195674;99999;99999;99999;1;258,2652383;2024-02-19 15:20:00;52;5241;43;1;2;3;1;1;2;99999;2;3;99999;1350;99999;1;1;1;6;1;3;1;2;1;2;99999;99999;99999;99999;99999;99999;1;2;99999;99999;99999;99999;1;2;2;2;99999;99999;99999;99999;1;2;1;1;0;0;0;0;0;1;5;1;2;4;1;1;2;1;1;1;2;2;2;1;2;1;1;2;99999;2;99999;99999;99999;1;1;1;2;2;1;1;0;1;1;0;1;0;0;1;0;0;1;2;99999;2;99999;99999;41;41;41;41;2;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;5;3;99999;99999;99999;99999;0.982195673829201;253.787500071735;5241
19993;52;5241;43;19993-1;1;42;1981-05-13;99999;99999;2;2;99999;8;99999;1;2;99999;4;4;99999;1;2;99999;2;4;4;4;4;3;76;21;76210380;99999;99999;2;2;7653;765332;7653;765332;8;1;7653;1;0;0;1;1;2;1;2;2;1;1;1;9;2;1;4;20;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;2;5;2;1;2;99999;99999;2;99999;99999;1;2;0;16;1;1;1;2;2;2;2;2;2;99999;1;6;3;99999;99999;99999;2;2;1600;1641,220831;0;0;600;615,4578116;88888;99999;15;99999;99999;0,974884044;1;2;2;2;166,8641084;2024-01-15 15:46:00;52;5241;43;2;2;4;1;1;2;99999;2;3;99999;400;99999;1;2;2;5;2;1;1;2;1;2;99999;99999;99999;99999;99999;99999;2;1;1;0;0;0;1;2;2;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;1;5;1;2;5;1;2;1;1;1;1;1;2;2;1;1;2;99999;2;99999;1;1;99999;99999;1;1;1;2;2;1;0;0;1;0;0;0;0;0;1;0;0;0;2;99999;2;99999;99999;41;9;9;41;1;0;1;0;0;1;1;2;2;2;2;99999;99999;6;2;99999;99999;99999;99999;0.974884043502929;253.787500071735;5241
19993;52;5241;43;19993-2;2;18;2005-06-16;99999;99999;2;2;99999;8;99999;5;99999;99999;1;4;99999;1;3;99999;2;4;4;4;4;4;76;21;76210005;99999;99999;11;11;99999;99999;7652;5241;1;1;7653;1;0;1;0;1;2;1;2;2;1;1;4;9;2;2;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;1;1;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;2;0;0;0,974884044;1;2;2;5;189,1594256;2024-01-15 15:46:00;52;5241;43;2;2;4;1;1;2;99999;2;3;99999;400;99999;1;2;2;5;2;1;1;2;1;2;99999;99999;99999;99999;99999;99999;2;1;1;0;0;0;1;2;2;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;1;5;1;2;5;1;2;1;1;1;1;1;2;2;1;1;2;99999;2;99999;1;1;99999;99999;1;1;1;2;2;1;0;0;1;0;0;0;0;0;1;0;0;0;2;99999;2;99999;99999;41;9;9;41;1;0;1;0;0;1;1;2;2;2;2;99999;99999;6;2;99999;99999;99999;99999;0.974884043502929;253.787500071735;5241
19993;52;5241;43;19993-3;3;10;2013-05-21;99999;99999;2;99999;99999;99999;99999;5;99999;99999;4;4;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;99999;99999;2;2;7653;765309;7653;765309;5;99999;99999;1;0;1;0;1;2;1;2;2;1;1;4;9;2;2;99999;99999;1;1;99999;1;1;2;41;2;2;2;2;2;2;2;2;1;99999;9;1;4;4;99999;99999;99999;99999;99999;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;0;0;5;0;0;0,974884044;99999;99999;99999;2;188,2678855;2024-01-15 15:46:00;52;5241;43;2;2;4;1;1;2;99999;2;3;99999;400;99999;1;2;2;5;2;1;1;2;1;2;99999;99999;99999;99999;99999;99999;2;1;1;0;0;0;1;2;2;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;1;5;1;2;5;1;2;1;1;1;1;1;2;2;1;1;2;99999;2;99999;1;1;99999;99999;1;1;1;2;2;1;0;0;1;0;0;0;0;0;1;0;0;0;2;99999;2;99999;99999;41;9;9;41;1;0;1;0;0;1;1;2;2;2;2;99999;99999;6;2;99999;99999;99999;99999;0.974884043502929;253.787500071735;5241
19993;52;5241;43;19993-4;4;5;2018-08-03;99999;99999;1;99999;99999;99999;99999;5;99999;99999;4;4;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;99999;99999;2;2;7653;765309;7653;765309;1;99999;99999;0;0;0;0;1;2;1;2;2;1;1;1;3;2;99999;99999;99999;2;1;99999;1;1;2;41;2;2;2;2;2;2;2;2;1;99999;9;1;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;0;0;0,974884044;99999;99999;99999;1;186,6059741;2024-01-15 15:46:00;52;5241;43;2;2;4;1;1;2;99999;2;3;99999;400;99999;1;2;2;5;2;1;1;2;1;2;99999;99999;99999;99999;99999;99999;2;1;1;0;0;0;1;2;2;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;1;5;1;2;5;1;2;1;1;1;1;1;2;2;1;1;2;99999;2;99999;1;1;99999;99999;1;1;1;2;2;1;0;0;1;0;0;0;0;0;1;0;0;0;2;99999;2;99999;99999;41;9;9;41;1;0;1;0;0;1;1;2;2;2;2;99999;99999;6;2;99999;99999;99999;99999;0.974884043502929;253.787500071735;5241
20070;52;5241;43;20070-1;1;56;1967-08-12;99999;99999;1;1;99999;10;99999;1;1;20070-2;4;3;99999;2;1;20070-2;2;4;4;4;4;4;76;31;76317040;99999;99999;30;30;99999;99999;7652;5241;2;1;32;1;0;0;1;1;2;1;2;2;1;1;1;41;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;2;5;1;1;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;650;656,7834531;50;50,52180408;18;700;707,3052571;0,989671705;1;2;2;2;105,8383827;2024-04-19 10:23:00;52;5241;43;0;2;2;1;1;2;99999;2;1;99999;99999;2;4;1;2;3;2;1;1;2;2;2;99999;99999;99999;99999;99999;99999;2;1;1;0;0;0;1;2;2;2;99999;99999;99999;99999;2;99999;1;1;0;0;0;0;0;2;99999;2;99999;99999;1;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;2;99999;99999;3;99999;99999;2;99999;1;0;1;0;0;0;0;0;0;0;0;0;1;2;99999;2;99999;99999;41;41;41;41;1;1;1;0;0;1;1;2;2;2;2;99999;99999;6;6;99999;99999;99999;99999;0.989671705310335;253.787500071735;5241
20070;52;5241;43;20070-2;2;50;99999;99999;50;2;2;99999;8;99999;2;99999;99999;4;3;99999;2;1;20070-1;2;3;4;4;4;4;76;25;76251620;99999;99999;30;30;99999;99999;7652;5241;2;1;32;1;0;0;1;1;2;1;2;2;1;1;4;41;2;1;2;36;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;2;4;2;2;2;99999;99999;2;99999;99999;1;9;0;40;1;1;1;2;2;2;2;2;2;99999;1;7;3;99999;99999;99999;1;1;1600;1616,697731;0;0;99999;99999;88888;99999;18;99999;99999;0,989671705;1;2;2;2;107,6092576;2024-04-19 10:23:00;52;5241;43;0;2;2;1;1;2;99999;2;1;99999;99999;2;4;1;2;3;2;1;1;2;2;2;99999;99999;99999;99999;99999;99999;2;1;1;0;0;0;1;2;2;2;99999;99999;99999;99999;2;99999;1;1;0;0;0;0;0;2;99999;2;99999;99999;1;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;2;99999;99999;3;99999;99999;2;99999;1;0;1;0;0;0;0;0;0;0;0;0;1;2;99999;2;99999;99999;41;41;41;41;1;1;1;0;0;1;1;2;2;2;2;99999;99999;6;6;99999;99999;99999;99999;0.989671705310335;253.787500071735;5241
20169;52;5241;43;20169-1;1;46;1977-06-22;99999;99999;2;2;99999;8;99999;1;2;99999;4;3;99999;1;2;99999;2;4;4;4;4;4;76;53;7653;99999;99999;9;9;7653;765312;7652;5241;1;88888;99999;1;0;1;0;1;2;2;2;88888;2;99999;99999;99999;2;1;1;29;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;2;5;1;1;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;740;747,7227004;0;0;30;740;747,7227004;0,989671705;1;2;2;2;171,5223175;2024-04-09 13:21:00;52;5241;43;0;2;2;1;1;2;99999;2;3;99999;350;99999;1;2;2;3;2;1;1;2;1;2;99999;99999;99999;99999;99999;99999;1;2;99999;99999;99999;99999;1;2;2;2;99999;99999;99999;99999;1;1;2;99999;99999;99999;99999;99999;99999;1;4;2;99999;99999;1;2;1;2;1;1;1;2;2;2;2;2;99999;2;99999;2;99999;99999;99999;1;1;1;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;2;99999;2;99999;99999;41;41;41;41;2;99999;99999;99999;99999;1;1;2;2;2;2;99999;99999;6;2;790;798.24450447664;395;399.12225223832;0.989671705310335;253.787500071735;5241
20169;52;5241;43;20169-2;2;16;99999;99999;16;1;99999;99999;99999;99999;5;99999;99999;1;3;99999;1;2;99999;99999;3;4;4;4;4;76;53;7653;99999;99999;16;16;99999;99999;7652;5241;99999;88888;99999;1;0;1;0;2;99999;99999;99999;99999;1;1;4;41;2;99999;99999;99999;1;1;99999;1;1;3;41;2;2;2;2;2;2;2;2;1;99999;9;2;4;8;99999;99999;99999;99999;99999;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;50;50,52180408;7;50;50,52180408;0,989671705;99999;99999;99999;2;166,5917152;2024-04-09 13:21:00;52;5241;43;0;2;2;1;1;2;99999;2;3;99999;350;99999;1;2;2;3;2;1;1;2;1;2;99999;99999;99999;99999;99999;99999;1;2;99999;99999;99999;99999;1;2;2;2;99999;99999;99999;99999;1;1;2;99999;99999;99999;99999;99999;99999;1;4;2;99999;99999;1;2;1;2;1;1;1;2;2;2;2;2;99999;2;99999;2;99999;99999;99999;1;1;1;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;2;99999;2;99999;99999;41;41;41;41;2;99999;99999;99999;99999;1;1;2;2;2;2;99999;99999;6;2;790;798.24450447664;395;399.12225223832;0.989671705310335;253.787500071735;5241
20281;52;5241;43;20281-1;1;68;1956-04-08;99999;99999;2;2;99999;8;99999;1;1;20281-2;4;1;99999;1;2;99999;2;3;4;2;4;4;76;26;76260690;99999;99999;17;17;99999;99999;7652;5241;2;1;3;1;0;0;0;1;2;1;2;2;1;1;1;41;2;1;11;14;2;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;2;1;2;2;1;1412;1421,901283;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;40;1412;1421,901283;0,993036589;1;2;2;2;104,4736447;2024-05-09 13:22:00;52;5241;43;0;2;2;1;1;2;99999;2;1;99999;99999;1;1;2;2;5;2;1;1;1;1;2;99999;99999;99999;99999;99999;99999;1;2;99999;99999;99999;99999;1;2;2;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;1;1;1;2;4;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;3;99999;99999;1;1;1;1;1;1;0;0;1;0;1;1;1;0;1;1;0;1;2;99999;2;99999;99999;41;41;41;41;1;1;1;0;0;2;99999;99999;99999;99999;99999;99999;99999;5;2;99999;99999;99999;99999;0.993036589108391;253.787500071735;5241
20281;52;5241;43;20281-2;2;19;99999;99999;19;1;1;99999;10;99999;5;99999;99999;2;12;99999;1;3;99999;2;4;4;4;4;4;76;53;7653;99999;99999;19;19;99999;99999;7652;5241;99999;2;99999;1;0;0;1;1;2;1;1;2;1;1;1;41;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;1;8;2;2;2;99999;99999;2;99999;99999;1;0;2;40;1;41;2;2;2;2;2;2;1;99999;7;1;3;99999;99999;99999;2;2;1000;1007,01224;0;0;99999;99999;88888;99999;7;99999;99999;0,993036589;1;2;2;3;166,5917152;2024-05-09 13:22:00;52;5241;43;0;2;2;1;1;2;99999;2;1;99999;99999;1;1;2;2;5;2;1;1;1;1;2;99999;99999;99999;99999;99999;99999;1;2;99999;99999;99999;99999;1;2;2;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;1;1;1;2;4;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;3;99999;99999;1;1;1;1;1;1;0;0;1;0;1;1;1;0;1;1;0;1;2;99999;2;99999;99999;41;41;41;41;1;1;1;0;0;2;99999;99999;99999;99999;99999;99999;99999;5;2;99999;99999;99999;99999;0.993036589108391;253.787500071735;5241
20297;52;5241;43;20297-1;1;55;1968-11-08;99999;99999;1;1;99999;10;99999;1;2;99999;4;1;99999;2;1;20297-2;1;3;4;4;4;4;76;23;76230630;99999;99999;14;14;99999;99999;7652;5241;6;2;99999;1;0;1;0;1;2;1;2;2;1;2;4;1;1;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;99999;99999;99999;99999;99999;99999;0;0;3;0;0;0,982195674;1;2;2;5;105,8383827;2024-02-23 15:14:00;52;5241;43;0;3;3;1;1;2;99999;1;2;160;99999;2;1;2;2;5;2;1;1;2;1;2;99999;99999;99999;99999;99999;99999;2;1;1;0;0;0;1;2;2;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;2;99999;1;2;2;1;2;1;2;2;1;2;2;2;1;1;1;1;2;99999;1;1;99999;99999;1;1;1;2;2;1;1;1;0;0;0;1;0;0;1;1;0;0;2;99999;2;99999;99999;41;41;41;41;2;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;6;3;0;0;0;0;0.982195673829201;253.787500071735;5241
20297;52;5241;43;20297-2;2;51;99999;99999;51;2;2;99999;8;99999;2;99999;99999;1;1;99999;2;1;20297-1;2;3;4;4;4;4;76;52;76521220;2;1;99999;14;99999;99999;99999;5241;6;1;7653;1;0;1;0;1;2;1;2;2;1;1;4;41;2;1;2;32;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;30;0;0;0,982195674;1;2;2;5;107,6092576;2024-02-23 15:14:00;52;5241;43;0;3;3;1;1;2;99999;1;2;160;99999;2;1;2;2;5;2;1;1;2;1;2;99999;99999;99999;99999;99999;99999;2;1;1;0;0;0;1;2;2;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;2;99999;1;2;2;1;2;1;2;2;1;2;2;2;1;1;1;1;2;99999;1;1;99999;99999;1;1;1;2;2;1;1;1;0;0;0;1;0;0;1;1;0;0;2;99999;2;99999;99999;41;41;41;41;2;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;6;3;0;0;0;0;0.982195673829201;253.787500071735;5241
