A01nficha;A01uf_mor;localidade_mor;setor_distrito_mor;morador_id;index;idade_calculada;E02_1;E02_2;E02_3;E03;E03_1;E03_1_1;E03_2;E03_2_1;E04;E04_1;E04_1_1;E05;E06;E06_1;E07;E08;E08_1;E09;E10;E11;E12;E13;E14;E15_A;E15_B;E15_1;E16;E16_1;E17;E18;E19;E19_1;E20;E20_1;E21;E22;E22_1;F01;F02;F03_1;F03_2;F04;F05_1;F05_2;F05_3;F05_4;G01;G02;G03;G04;G05;G06;G06_1;G06_2;H01;H02;H03;H04_1;H04_2;H04_3;H04_4;H05_1;H05_2;H05_3;H05_4;H05_5;H05_6;H05_7;H05_8;H05_9;H05_10;H05_11;H06;H07;H08;H09;H10;H11;H12;H13;I01;I02;I03_1;I03_1_1;I03_1_1_r;I03_2;I03_2_1;I03_2_1_r;I04;I05;I05_1;I06;I07;I08;I09_1;I09_2;I09_3;I09_4;I09_5;I09_6;I09_7;I09_8;I09_9;I10;I13;I14;I15;I16;I18;I19;I20;I20_r;I21;I21_r;I22_1;I22_1_r;I22_2;I22_2_r;I23;renda_ind;renda_ind_r;infla_ipcadf_mor;id_genero;orientacao_sx;lgbtqiam;escolaridade;peso_mor;starttime;A01uf_dom;localidade_dom;setor_distrito_dom;A01ncriancas;A01npessoas13;A01npessoas;B01;B02;B02_1;B02_1_1;B02_2;B03;B04;B05;B06;B07;B08;B09;B10;B11;B12;B13;B13_1;B13_2;B13_3;B13_3_1_1;B13_3_1_2;B13_3_1_3;B13_3_1_4;B13_3_1_5;B13_3_1_88888;B14;B14_1;B14_1_1_1;B14_1_1_2;B14_1_1_3;B14_1_1_88888;B15;B15_1;B15_2;B15_3;B15_3_1_1;B15_3_1_2;B15_3_1_3;B15_3_1_88888;B16;B16_1;B16_2;B16_2_1_1;B16_2_1_2;B16_2_1_3;B16_2_1_4;B16_2_1_5;B16_2_1_88888;B17_1;B17_1_1;B17_2;B17_2_1;B17_2_2;B17_3;B17_4;B18_1;B18_2;B18_3;B19_1;B19_2;B19_3;B19_4;B19_5;B20;C01;C01_1;C02;C02_1;C03;C03_1;C04;C04_1;C05;C05_1_1;C05_1_2;C06_1;C06_2;C07_1;C07_2;C07_3;C07_4;C07_5;C07_6;C07_7;C07_8;C07_9;C07_10;C07_11;C07_12;C07_13;C08;C08_1;C09;C09_1;C09_2;C10_1;C10_2;C10_3;C10_4;C11;C11_1;C11_2;C11_3;C11_4;D15;D16_1;D16_2;D16_3;D16_4;D16_5;grupo_ped;UPT;criterio_brasil;arranjos;renda_domiciliar;renda_domiciliar_r;renda_domiciliar_pc;renda_domiciliar_pc_r;infla_ipcadf_dom;peso_dom;localidade
16905;52;5242;49;16905-4;4;12;99999;99999;12;2;;99999;;99999;4;;99999;4;1;99999;;;99999;;4;4;4;4;4;76;52;76520110;2;2;;;;;;5242;;;;1;1;2;0;1;2;1;2;2;2;;;;2;2;;;1;1;;1;1;2;40;2;2;2;2;2;2;2;1;2;;8;2;4;7;;;;;;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;;;99999;;99999;;99999;0;0;0;0,0;0;0,984258285;;;;2;15,90546384;2024-03-13 10:54:00;52;5242;49;1;4;5;1;1;2;;2;3;;800;;1;2;2;6;3;2;1;2;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;2;;2;;;1;2;1;2;1;1;2;2;2;2;2;2;;2;;1;1;;;1;1;2;2;2;1;1;0;1;0;1;1;0;0;1;0;0;1;2;;2;;;40;59;59;59;2;;;;;2;;;;;;;;6;5;0;0.0;0.0;0.0;0,984258284744242;23,4277408452712;5242
16905;52;5242;49;16905-5;5;20;99999;99999;20;2;2;99999;8;99999;4;;99999;1;1;99999;1;3;99999;2;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;1;1;4;40;2;2;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;1;1;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;8;0,0;0;0,984258285;1;2;2;5;15,85490611;2024-03-13 10:54:00;52;5242;49;1;4;5;1;1;2;;2;3;;800;;1;2;2;6;3;2;1;2;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;2;;2;;;1;2;1;2;1;1;2;2;2;2;2;2;;2;;1;1;;;1;1;2;2;2;1;1;0;1;0;1;1;0;0;1;0;0;1;2;;2;;;40;59;59;59;2;;;;;2;;;;;;;;6;5;0;0.0;0.0;0.0;0,984258284744242;23,4277408452712;5242
16953;52;5242;49;16953-1;1;38;99999;99999;38;2;2;99999;8;99999;1;;99999;4;1;99999;1;2;99999;2;4;4;4;4;4;76;52;76520030;1;;0;0;7653;765312;7653;765312;2;;;1;0;0;1;1;2;1;2;2;1;4;1;40;2;1;4;;1;2;1;;;;;;;;;;;;;;;;;;;;;7;2;6;2;2;2;;99999;2;;99999;1;2;11;;1;55;2;1;2;2;2;2;2;;2;;4;;;;2;1;;99999;0;0;;99999;;99999;;;99999;0,984258285;1;2;2;2;15,77401373;2024-03-22 12:06:00;52;5242;49;0;1;1;1;1;2;;2;3;;350;;2;2;4;4;1;1;1;2;2;2;;;;;;;;;;;;;1;2;2;2;;;;;1;2;2;;;;;;;1;2;;;;1;1;1;2;1;1;2;2;2;2;2;2;;2;;2;;;;1;2;1;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;2;;2;;;40;59;59;59;2;;;;;2;;;;;;;;6;1;;;;;0,984258284744242;23,4277408452712;5242
16983;52;5242;49;16983-1;1;40;99999;99999;40;2;2;99999;8;99999;1;2;99999;4;1;99999;2;1;16983-2;2;3;4;3;4;4;76;21;76210690;;;0;0;7621;76210173;7621;76210260;2;2;;1;0;1;0;1;2;1;2;2;1;1;4;40;2;1;4;17;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;44;0,0;0;0,984258285;1;2;2;8;15,86680205;2024-03-20 11:23:00;52;5242;49;1;2;3;1;1;2;;2;3;;350;;1;1;2;5;2;1;1;2;2;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;5;2;;;1;2;2;2;1;1;2;2;2;2;1;2;;2;;1;1;;;1;1;2;2;2;1;0;0;1;0;0;1;0;0;0;0;0;0;2;;2;;;40;40;59;59;2;;;;;2;;;;;;;;6;3;0;0.0;0.0;0.0;0,984258284744242;23,4277408452712;5242
16983;52;5242;49;16983-2;2;59;99999;99999;59;1;1;99999;10;99999;2;;99999;4;1;99999;2;1;16983-1;2;4;4;4;4;4;76;21;76210740;;;0;0;7621;76210740;7621;76210173;2;2;;0;0;0;0;2;;;;;2;;;;2;;;;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;1;;99999;;99999;;99999;0;0;44;0,0;0;0,984258285;1;2;2;8;11,76602534;2024-03-20 11:23:00;52;5242;49;1;2;3;1;1;2;;2;3;;350;;1;1;2;5;2;1;1;2;2;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;5;2;;;1;2;2;2;1;1;2;2;2;2;1;2;;2;;1;1;;;1;1;2;2;2;1;0;0;1;0;0;1;0;0;0;0;0;0;2;;2;;;40;40;59;59;2;;;;;2;;;;;;;;6;3;0;0.0;0.0;0.0;0,984258284744242;23,4277408452712;5242
16983;52;5242;49;16983-3;3;12;99999;99999;12;1;;99999;;99999;4;;99999;2;1;99999;;;99999;;4;4;4;4;4;76;21;76210467;;;0;0;7621;76210173;7621;76210173;1;;;1;0;1;0;1;2;1;2;2;1;1;1;40;2;;;;1;1;;1;1;2;40;2;1;2;2;2;2;2;2;1;;2;2;4;6;;;;;;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;;;99999;;99999;;99999;0;0;12;0,0;0;0,984258285;;;;2;14,52523764;2024-03-20 11:23:00;52;5242;49;1;2;3;1;1;2;;2;3;;350;;1;1;2;5;2;1;1;2;2;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;5;2;;;1;2;2;2;1;1;2;2;2;2;1;2;;2;;1;1;;;1;1;2;2;2;1;0;0;1;0;0;1;0;0;0;0;0;0;2;;2;;;40;40;59;59;2;;;;;2;;;;;;;;6;3;0;0.0;0.0;0.0;0,984258284744242;23,4277408452712;5242
16991;52;5242;49;16991-1;1;56;99999;99999;56;2;2;99999;5;99999;1;2;99999;1;2;99999;2;1;16991-2;2;4;4;4;4;4;76;52;76520580;2;2;;;;;;5242;;2;;1;0;0;1;1;2;1;2;2;2;;;;2;1;2;17;1;2;1;;;;;;;;;;;;;;;;;;;;;7;2;4;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;14;0,0;0;0,984258285;1;2;2;2;10,83606161;2024-03-24 13:29:00;52;5242;49;0;3;3;1;1;2;;2;1;;;1;1;2;4;7;3;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;4;1;1;4;1;2;2;2;2;2;2;2;2;2;1;2;;1;1;1;1;;;1;1;1;2;2;1;1;0;2;0;0;1;0;0;2;0;0;2;2;;2;;;40;59;59;59;1;0;4;0;0;2;;;;;;;;6;6;;;;;0,984258284744242;23,4277408452712;5242
16991;52;5242;49;16991-2;2;59;99999;99999;59;1;1;99999;5;99999;2;;99999;4;2;99999;2;1;16991-1;2;4;4;4;4;4;76;52;;1;;40;40;;;7652;5242;1;2;;1;0;0;1;1;2;1;2;2;2;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;2;1;2;2;2;;99999;2;;99999;1;37;0;48;1;40;2;2;2;2;2;2;1;;7;1;1;3;;;;1;;99999;;99999;;99999;;99999;0;;99999;0,984258285;1;2;2;4;11,76602534;2024-03-24 13:29:00;52;5242;49;0;3;3;1;1;2;;2;1;;;1;1;2;4;7;3;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;4;1;1;4;1;2;2;2;2;2;2;2;2;2;1;2;;1;1;1;1;;;1;1;1;2;2;1;1;0;2;0;0;1;0;0;2;0;0;2;2;;2;;;40;59;59;59;1;0;4;0;0;2;;;;;;;;6;6;;;;;0,984258284744242;23,4277408452712;5242
16991;52;5242;49;16991-3;3;15;99999;99999;15;1;;99999;;99999;10;;99999;1;2;99999;1;3;99999;;4;4;4;4;4;76;52;76520110;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;1;1;4;53;2;;;;1;1;;1;1;2;40;2;2;2;2;2;2;1;2;2;;7;1;4;9;;;;;;2;2;2;;99999;1;200;101598,332;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;0;200,0;203,198696;0,984258285;;;;2;16,51822361;2024-03-24 13:29:00;52;5242;49;0;3;3;1;1;2;;2;1;;;1;1;2;4;7;3;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;4;1;1;4;1;2;2;2;2;2;2;2;2;2;1;2;;1;1;1;1;;;1;1;1;2;2;1;1;0;2;0;0;1;0;0;2;0;0;2;2;;2;;;40;59;59;59;1;0;4;0;0;2;;;;;;;;6;6;;;;;0,984258284744242;23,4277408452712;5242
17016;52;5242;49;17016-1;1;41;99999;99999;41;2;2;99999;5;99999;1;1;17016-2;4;4;99999;2;1;17016-2;1;4;4;4;4;4;76;52;76520580;1;;26;26;;;7652;5242;6;2;;1;0;1;0;1;1;1;1;2;1;2;2;1;1;1;2;24;1;1;;2;1;3;1;2;2;2;2;1;2;2;2;2;;5;4;9;10;2;;;;;2;2;2;;99999;2;;99999;1;2;0;44;1;1;2;1;2;1;2;2;2;;4;;3;;;;1;1;2000;2000;0;0;;99999;;99999;15;;99999;1;1;2;2;6;15,86680205;2024-07-14 16:11:00;52;5242;49;1;3;4;1;1;1;250;1;1;;;2;1;2;2;7;3;2;2;2;1;1;0;1;0;0;0;0;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;2;;2;;;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;;;;1;1;2;2;2;1;1;0;1;0;0;1;0;0;1;1;0;1;2;;2;;;3;59;42;42;2;;;;;2;;;;;;;;5;4;;;;;1,0;23,4277408452712;5242
17016;52;5242;49;17016-2;2;40;99999;99999;40;1;1;99999;5;99999;2;;99999;4;4;99999;2;1;17016-1;1;4;4;4;4;4;;;;;;;;;;7652;5242;1;2;;1;0;0;1;1;1;1;1;2;1;2;;1;1;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;14;1;;2;2;2;;99999;2;;99999;1;16;0;;1;1;2;1;2;2;2;2;2;;2;4;7;;2;1;;2;77777;99999;0;0;;99999;;99999;0;;99999;1;1;2;2;7;15,79097504;2024-07-14 16:11:00;52;5242;49;1;3;4;1;1;1;250;1;1;;;2;1;2;2;7;3;2;2;2;1;1;0;1;0;0;0;0;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;2;;2;;;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;;;;1;1;2;2;2;1;1;0;1;0;0;1;0;0;1;1;0;1;2;;2;;;3;59;42;42;2;;;;;2;;;;;;;;5;4;;;;;1,0;23,4277408452712;5242
17016;52;5242;49;17016-3;3;16;99999;99999;16;1;;99999;;99999;4;;99999;4;4;99999;1;3;99999;;4;4;4;4;4;76;53;7653;;;7;7;7653;765312;7652;5242;6;2;;1;0;0;1;1;1;1;1;2;1;2;1;3;1;;;;1;1;;2;1;1;3;2;2;2;2;1;2;2;2;2;;5;1;5;2;;;;;;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;14;0,0;0;1;;;;4;16,51822361;2024-07-14 16:11:00;52;5242;49;1;3;4;1;1;1;250;1;1;;;2;1;2;2;7;3;2;2;2;1;1;0;1;0;0;0;0;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;2;;2;;;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;;;;1;1;2;2;2;1;1;0;1;0;0;1;0;0;1;1;0;1;2;;2;;;3;59;42;42;2;;;;;2;;;;;;;;5;4;;;;;1,0;23,4277408452712;5242
17016;52;5242;49;17016-4;4;4;99999;99999;4;1;;99999;;99999;4;;99999;4;4;99999;;;99999;;4;4;4;4;4;76;53;7653;;;4;4;;;7653;765312;;;;0;0;0;0;2;;;;;1;2;4;3;1;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;99999;;;99999;;;;;;;;;;;;;;;;;;;;;;;;99999;;99999;;99999;;99999;;0,0;0;1;;;;8;22,76838261;2024-07-14 16:11:00;52;5242;49;1;3;4;1;1;1;250;1;1;;;2;1;2;2;7;3;2;2;2;1;1;0;1;0;0;0;0;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;2;;2;;;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;;;;1;1;2;2;2;1;1;0;1;0;0;1;0;0;1;1;0;1;2;;2;;;3;59;42;42;2;;;;;2;;;;;;;;5;4;;;;;1,0;23,4277408452712;5242
17050;52;5242;49;17050-1;1;62;99999;99999;62;2;2;99999;5;99999;1;;99999;4;4;99999;5;2;99999;2;4;4;4;4;4;76;23;76231080;;;13;13;;;7652;5242;1;;;1;0;0;1;1;2;1;2;2;1;2;2;2;1;1;3;25;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;1;1500;1500;2;;99999;2;;;;;;;;;;;;;;;;;;;;;1;;99999;;99999;;99999;0;0;;1500,0;1500;1;1;2;2;5;12,53157757;2024-07-22 14:41:00;52;5242;49;0;1;1;1;1;1;300;1;1;;;2;1;2;4;9;4;3;2;2;1;1;0;1;0;0;0;0;2;1;0;1;0;0;1;2;1;2;;;;;1;2;2;;;;;;;2;;2;;;1;1;2;2;2;1;2;2;2;2;2;1;1;2;;2;;;;1;1;2;1;2;1;1;0;1;0;0;1;0;0;1;0;0;1;2;;2;;;13;59;59;59;1;0;2;0;0;2;;;;;;;;5;1;1500;1500.0;1500.0;1500.0;1,0;23,4277408452712;5242
17124;52;5242;49;17124-1;1;55;99999;99999;55;1;1;99999;10;99999;1;1;17124-2;1;12;99999;2;1;17124-2;1;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;2;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;7;2;7;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;77777;99999;3;;99999;1;1;2;2;2;11,76602534;2024-07-14 12:21:00;52;5242;49;0;4;4;1;1;2;;2;1;;;1;1;2;2;5;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;5;2;;;1;2;2;2;2;2;2;2;2;2;1;1;2;2;;2;;;;3;;;2;;1;1;1;0;0;0;0;0;0;1;0;0;1;2;;2;;;40;59;59;59;2;;;;;2;;;;;;;;6;4;;;;;1,0;23,4277408452712;5242
17124;52;5242;49;17124-2;2;50;99999;99999;50;2;2;99999;8;99999;2;;99999;1;3;99999;2;1;17124-1;1;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;1;2;4;40;1;1;2;20;1;2;1;;;;;;;;;;;;;;;;;;;;;14;1;8;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;12;0,0;0;1;1;2;2;7;15,95959036;2024-07-14 12:21:00;52;5242;49;0;4;4;1;1;2;;2;1;;;1;1;2;2;5;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;5;2;;;1;2;2;2;2;2;2;2;2;2;1;1;2;2;;2;;;;3;;;2;;1;1;1;0;0;0;0;0;0;1;0;0;1;2;;2;;;40;59;59;59;2;;;;;2;;;;;;;;6;4;;;;;1,0;23,4277408452712;5242
17124;52;5242;49;17124-3;3;22;99999;99999;22;1;1;99999;10;99999;4;;99999;1;12;99999;1;3;99999;1;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;1;1;4;40;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;1;;99999;;99999;;99999;0;0;3;0,0;0;1;1;2;2;5;15,18511722;2024-07-14 12:21:00;52;5242;49;0;4;4;1;1;2;;2;1;;;1;1;2;2;5;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;5;2;;;1;2;2;2;2;2;2;2;2;2;1;1;2;2;;2;;;;3;;;2;;1;1;1;0;0;0;0;0;0;1;0;0;1;2;;2;;;40;59;59;59;2;;;;;2;;;;;;;;6;4;;;;;1,0;23,4277408452712;5242
17124;52;5242;49;17124-4;4;26;99999;99999;26;1;1;99999;10;99999;4;;99999;4;12;99999;1;3;99999;1;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;2;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;1;1;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;3;0,0;0;1;1;2;2;5;15,15640684;2024-07-14 12:21:00;52;5242;49;0;4;4;1;1;2;;2;1;;;1;1;2;2;5;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;5;2;;;1;2;2;2;2;2;2;2;2;2;1;1;2;2;;2;;;;3;;;2;;1;1;1;0;0;0;0;0;0;1;0;0;1;2;;2;;;40;59;59;59;2;;;;;2;;;;;;;;6;4;;;;;1,0;23,4277408452712;5242
17180;52;5242;49;17180-1;1;65;99999;99999;65;1;1;99999;5;99999;1;1;17180-2;4;4;99999;5;2;99999;1;3;4;4;4;4;76;31;76315700;;;40;40;;;7652;5242;2;2;;1;0;1;0;1;2;1;2;2;2;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;2;2;2;2;1;1412;1412;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;0;0;;99999;;;99999;1;1;2;2;4;9,368808155;2024-07-16 15:15:00;52;5242;49;0;2;2;1;1;2;;2;1;;;1;1;2;4;5;2;1;1;2;2;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;2;;2;;;;1;1;2;2;2;1;0;1;0;0;0;1;0;0;2;1;0;2;2;;2;;;40;59;59;59;2;;;;;1;1;2;2;2;2;;;6;7;;;;;1,0;23,4277408452712;5242
17180;52;5242;49;17180-2;2;19;99999;99999;19;2;2;99999;5;99999;10;;99999;3;1;99999;1;3;99999;2;4;4;4;4;4;76;52;76520110;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;2;;;;2;2;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;1;3;0;36;1;40;1;2;2;2;2;2;2;;1;1;3;;;;1;1;;99999;0;0;;99999;;99999;;;99999;1;1;2;2;5;15,1796306;2024-07-16 15:15:00;52;5242;49;0;2;2;1;1;2;;2;1;;;1;1;2;4;5;2;1;1;2;2;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;2;;2;;;;1;1;2;2;2;1;0;1;0;0;0;1;0;0;2;1;0;2;2;;2;;;40;59;59;59;2;;;;;1;1;2;2;2;2;;;6;7;;;;;1,0;23,4277408452712;5242
17200;52;5242;49;17200-1;1;42;99999;99999;42;2;2;99999;5;99999;1;1;17200-2;4;4;99999;2;1;17200-2;1;4;4;4;4;4;76;53;7653;;;30;30;;;7652;5242;1;1;7653;1;0;1;0;1;2;1;2;2;1;2;4;3;2;1;2;29;1;2;1;;;;;;;;;;;;;;;;;;;;;15;1;4;1;1;2;;99999;2;;99999;1;0;6;30;1;40;2;1;2;2;2;2;2;;2;1;3;;;;1;1;1412;1412;0;0;1500;1500;;99999;;;99999;1;1;2;2;7;15,86680205;2024-07-16 15:34:00;52;5242;49;2;2;4;1;1;2;;2;2;550;;2;1;1;4;4;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;1;2;1;2;1;2;2;1;1;1;2;1;1;1;1;1;1;2;;;;1;1;1;2;2;1;1;0;1;0;1;0;0;0;1;1;0;0;2;;2;;;40;40;59;59;1;0;2;0;0;1;2;1;2;2;2;;;4;4;;;;;1,0;23,4277408452712;5242
17200;52;5242;49;17200-2;2;50;99999;99999;50;1;1;99999;5;99999;2;;99999;1;4;99999;2;1;17200-1;1;4;4;4;4;4;76;53;7653;;;16;16;;;7652;5242;2;2;;1;0;1;0;1;2;1;2;2;1;1;1;56;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;16;1;4;2;2;2;;99999;2;;99999;1;8;0;48;1;40;2;2;2;2;1;2;2;;5;1;1;3;;;;1;1500;1500;0;0;;99999;;99999;;;99999;1;1;2;2;7;10,8465123;2024-07-16 15:34:00;52;5242;49;2;2;4;1;1;2;;2;2;550;;2;1;1;4;4;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;1;2;1;2;1;2;2;1;1;1;2;1;1;1;1;1;1;2;;;;1;1;1;2;2;1;1;0;1;0;1;0;0;0;1;1;0;0;2;;2;;;40;40;59;59;1;0;2;0;0;1;2;1;2;2;2;;;4;4;;;;;1,0;23,4277408452712;5242
17200;52;5242;49;17200-3;3;12;99999;99999;12;2;;99999;;99999;4;;99999;4;4;99999;;;99999;;4;4;4;4;4;76;52;76520110;2;2;;;;;;5242;;;;1;0;1;0;1;2;1;2;2;2;;;;2;2;;;1;1;;1;1;2;40;2;2;2;2;2;2;2;2;1;;9;1;4;7;;;;;;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;;;99999;;99999;;99999;0;0;14;0,0;0;1;;;;2;15,90546384;2024-07-16 15:34:00;52;5242;49;2;2;4;1;1;2;;2;2;550;;2;1;1;4;4;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;1;2;1;2;1;2;2;1;1;1;2;1;1;1;1;1;1;2;;;;1;1;1;2;2;1;1;0;1;0;1;0;0;0;1;1;0;0;2;;2;;;40;40;59;59;1;0;2;0;0;1;2;1;2;2;2;;;4;4;;;;;1,0;23,4277408452712;5242
17200;52;5242;49;17200-4;4;9;99999;99999;9;2;;99999;;99999;4;;99999;4;4;99999;;;99999;;4;4;4;4;4;76;52;76520110;2;2;;;;;;5242;;;;1;0;1;0;1;2;1;2;2;2;;;;2;;;;1;1;;1;1;2;40;2;2;2;2;2;2;2;2;1;;9;1;4;6;;;;;;;;;;99999;;;99999;;;;;;;;;;;;;;;;;;;;;;;;99999;;99999;;99999;;99999;;0,0;0;1;;;;2;17,39921514;2024-07-16 15:34:00;52;5242;49;2;2;4;1;1;2;;2;2;550;;2;1;1;4;4;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;1;2;1;2;1;2;2;1;1;1;2;1;1;1;1;1;1;2;;;;1;1;1;2;2;1;1;0;1;0;1;0;0;0;1;1;0;0;2;;2;;;40;40;59;59;1;0;2;0;0;1;2;1;2;2;2;;;4;4;;;;;1,0;23,4277408452712;5242
17240;52;5242;49;17240-1;1;63;99999;99999;63;1;1;99999;5;99999;1;;99999;1;1;99999;2;2;99999;1;4;4;4;4;4;76;52;76520580;2;2;;;;;;5242;;;;1;0;1;0;1;2;1;2;2;1;1;4;41;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;1;35;0;48;1;40;2;2;2;2;2;2;1;;7;1;7;;1;1;;1;2824;2824;0;0;;99999;;99999;6;;99999;1;1;2;2;5;10,01888872;2024-07-11 12:57:00;52;5242;49;0;1;1;1;1;2;;2;1;;;1;2;2;4;5;3;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;1;4;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;;;;1;1;2;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;2;;2;;;40;59;59;59;1;0;1;0;0;2;;;;;;;;6;1;;;;;1,0;23,4277408452712;5242
